id;n_victimas;aaaa;mm;dd;fecha;hora;franja_hora;direccion_normalizada;comuna;tipo_calle;otra_direccion;calle;altura;cruce;geocodificacion_CABA;longitud;latutid;victima;acusado;participantes;moto;auto;transporte_publico;camion;ciclista;gravedad
LC-2019-0276690;1;2019;5;3;43588;0,852777778;20;SD;7;SD;Directorio Av. 2500, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7A;;;;Point (100117.90634108691301662 99478.83552439956110902);-58.462014;-34.633968;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0276691;1;2019;5;3;43588;0,753472222;18;SD;14;SD;Campos, Luis M. Av. 350, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14B;;;;Point (102789.34506084621534683 106203.43150688346941024);-58.432901;-34.573346;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0276698;1;2019;5;3;43588;0,872222222;20;SD;13;SD;Del Libertador Av. y Roosevelt Franklin D. 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A;;;;Point (101075.81236545770661905 108552.44314890577516053);-58.451578;-34.552174;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0276754;1;2019;5;3;43588;0,729166667;17;SD;1;SD;San Juan Av. 983, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C;;;;Point (107669.89859536853327882 100798.69659168788348325);-58.379664;-34.622042;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0276816;1;2019;5;3;43588;0,945138889;22;SD;13;SD;Del Libertador Av. y Roosevelt Franklin D. 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A;;;;SD;SD;SD;MOTO;SD;MOTO-SD;x;SD;SD;SD;x;SD
LC-2019-0276841;1;2019;5;3;43588;0,864583333;20;SD;1;SD;Del Libertador Av. y Ramos Mejia, Jose Maria, Dr. Av. 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;;;;Point (108059.35048153488605749 104058.37072946765692905);-58.375448;-34.592655;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0277788;1;2019;5;3;43588;0,708333333;17;SD;13;SD;Perez, Gregoria y Martinez, Enrique, Gral. 0, Barrio: Colegiales  , jurisdicción comisaria:  Vecinal 13C;;;;Point (100780.88577867049025372 105842.1656692731048679);-58.454789;-34.576606;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0293949;1;2019;5;3;43588;0,6875;16;SD;No Especificada;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0296727;1;2019;5;3;43588;0,368055556;8;SD;11;SD;Gonzalez, Joaquin V. y Gonzalez, Elpidio 0, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A;;;;Point (97211.17736320602125488 101486.29854591068578884);-58.493708;-34.615868;AUTO;SD;AUTO-SD;SD;x;SD;SD;SD;SD
LC-2019-0276921;1;2019;5;4;43589;0,018055556;0;SD;3;SD;Callao Av. y Rivadavia Av. 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;;;;Point (106543.0954435296880547 102220.50445194140775129);-58.391962;-34.609233;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0277258;1;2019;5;4;43589;0,208333333;5;SD;11;SD;Paz, Marcos 3962, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B;;;;Point (95055.22834626733674668 102781.08750605360546615);-58.517208;-34.604188;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0277531;1;2019;5;4;43589;0,409722222;9;SD;No Especificada;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0277607;1;2019;5;4;43589;0,480555556;11;SD;14;SD;Charcas y Godoy Cruz 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (103323.55478937644511461 105383.90841491761966608);-58.427076;-34.580732;SD;SD;SD-SD;x;SD;x;SD;SD;SD
LC-2019-0277673;1;2019;5;4;43589;0,46875;11;SD;11;SD;Nazca Av. y Sastre, Marcos 0, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11A;;;;Point (97718.64404732419643551 102859.13094158453168347);-58.488171;-34.603494;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0277702;1;2019;5;4;43589;0,474305556;11;SD;13;SD;Ibera 2569, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B;;;;Point (99739.37245462500141002 108314.43304890875879209);-58.466139;-34.55432;AUTO;SD;AUTO-SD;SD;x;SD;SD;SD;SD
LC-2019-0277719;1;2019;5;4;43589;0,520833333;12;SD;4;SD;Saenz Av. y Almafuerte Av. 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B;;;;Point (104313.97734343078627717 97940.75272710394347087);-58.416244;-34.647824;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0277747;1;2019;5;4;43589;0,430555556;10;SD;1;SD;Lavalle y Cerrito 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B;;;;Point (107431.53360244222858455 102957.76818556050420739);-58.382282;-34.602581;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0277758;1;2019;5;4;43589;0,527777778;12;SD;10;SD;Lista, Ramon, Coronel e Irigoyen, Barrio: Villa Real  , jurisdicción comisaria:  Vecinal 10B;;;;Point (93978.05631242859817576 101163.69758879613073077);-58.528963;-34.618762;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0277835;1;2019;5;4;43589;0,6375;15;SD;4;SD;Olavarria 473, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C;;;;Point (109518.14592351285682525 99189.66788306170201395);-58.359492;-34.636531;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0277935;3;2019;5;4;43589;0,686805556;16;SD;10;SD;Nogoya y Bruselas 0, Barrio: Villa Real  , jurisdicción comisaria:  Vecinal 10B;;;;Point (94418.4439655587048037 100564.71260414108110126);-58.524165;-34.624164;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0277941;1;2019;5;4;43589;0,6875;16;SD;5;SD;Sanchez De Loria y Agrelo 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5B;;;;Point (104641.25341585461865179 101241.54483509493002202);-58.412692;-34.618068;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0277953;1;2019;5;4;43589;0,506944444;12;SD;1;SD;Arenales y Cerrito 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;;;;Point (107386.67263222343171947 103876.33177109890675638);-58.382779;-34.594301;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0278000;1;2019;5;4;43589;0,625;15;SD;7;SD;Fernandez Moreno, Baldomero y Marti, Jose 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7A;;;;Point (99773.62983300919586327 98495.40203309002390597);-58.465769;-34.642833;AUTO;SD;AUTO-SD;SD;x;SD;SD;SD;SD
LC-2019-0278088;1;2019;5;4;43589;0,725694444;17;SD;11;SD;Argerich y Tres Arroyos 0, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A;;;;Point (98660.09258771674649324 101235.92067745389067568);-58.47791;-34.618128;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0278091;1;2019;5;4;43589;0,666666667;16;SD;15;SD;De Los Incas Av. y Alvarez Thomas Av. 0, Barrio: Villa Ortuzar  , jurisdicción comisaria:  Vecinal 15C;;;;Point (99445.3936340755171841 105620.9739691888098605);-58.469344;-34.5786;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0278144;1;2019;5;4;43589;0,788194444;18;SD;4;SD;BARCO CENTENERA DEL AV. 2325, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B;;;;Point (102879.58045555000717286 98208.87567611140548252);-58.431891;-34.645412;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0278214;1;2019;5;4;43589;0,628472222;15;SD;2;SD;Rodriguez Peña y Alvear, Marcelo T. De 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;;;;Point (106557.69820977761992253 103553.35887809387349989);-58.391813;-34.597218;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0278267;1;2019;5;4;43589;0,805555556;19;SD;10;SD;Lope De Vega Av. y Alcaraz 0, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10A;;;;Point (95666.21313897211803123 100460.00194306780758779);-58.510559;-34.625114;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0278301;2;2019;5;4;43589;0,829861111;19;SD;4;SD;Alcorta, Amancio Av. e Iguazu, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B;;;;Point (105340.09086611044767778 97721.57144217536551878);-58.40505;-34.649795;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0278371;1;2019;5;4;43589;0,927083333;22;SD;14;SD;Godoy Cruz y Cerviño Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (103761.34886236264719628 105963.36784800466557499);-58.422307;-34.575507;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0278375;1;2019;5;4;43589;0,868055556;20;SD;No Especificada;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0278474;1;2019;5;4;43589;0,916666667;22;SD;12;SD;Congreso Av. y Capdevila 0, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C;;;;Point (97525.5487991544068791 106595.19322036238736473);-58.490265;-34.569815;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0281101;1;2019;5;4;43589;0,552083333;13;SD;15;SD;Nazca Av. y San Martin Av. 0, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C;;;;Point (97284.01474598063214216 103571.97911146596015897);-58.492907;-34.597067;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0211151;1;2019;5;4;43589;0,4;9;CERVI?O AV. y BULLRICH, INT. AV.;;SD;SD;CERVI?O AV.;;BULLRICH, INT. AV.;Point (103515.239589465 106068.933643312);;;SD;SD;SD-SD;SD;SD;SD;SD;SD;GRAVE
LC-2019-0278694;1;2019;5;5;43590;0,015972222;0;SD;7;SD;Peron, Eva Av. y Cachimayo 0, Barrio: Parque Chacabuco  , jurisdicción comisaria:  Vecinal 7B;;;;Point (102044.27968596808204893 99901.83428158894821536);-58.441006;-34.630153;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0278706;1;2019;5;5;43590;0,208333333;5;SD;1;SD;Independencia Av. y Tacuari 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1C;;;;Point (107751.28998049914662261 101297.38724430330330506);-58.378781;-34.617546;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0278737;1;2019;5;5;43590;0,300694444;7;SD;14;SD;Araoz y Santa Fe Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (104431.82942239138355944 104822.46292861389520112);-58.414994;-34.585789;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0278749;2;2019;5;5;43590;0,338888889;8;SD;3;SD;La Rioja e Independencia Av., Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B;;;;Point (105091.17620246608566958 101058.27029103843960911);-58.407785;-34.619718;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0278846;1;2019;5;5;43590;0,452777778;10;SD;14;SD;Campos, Luis M. Av. 1190, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14B;;;;Point (102121.61931987176649272 107061.55800858876318671);-58.44018;-34.565612;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0278986;2;2019;5;5;43590;0,527777778;12;SD;10;SD;Mozart y Alberdi, Juan Bautista Av. 0, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10C;;;;Point (97471.64967007531959098 98503.47620118437043857);-58.490877;-34.642757;AUTO;SD;AUTO-SD;SD;x;SD;SD;SD;SD
LC-2019-0279052;1;2019;5;5;43590;0,584722222;14;SD;No Especificada;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0279346;3;2019;5;5;43590;0,768055556;18;SD;9;SD;Zelada y De La Torre, Lisandro 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;;;;Point (95625.46906121818756219 97266.6362585760653019);-58.51102;-34.6539;AUTO;SD;AUTO-SD;SD;x;SD;SD;SD;SD
LC-2019-0279396;1;2019;5;5;43590;0,732638889;17;SD;9;SD;Peron, Eva Av. 4730, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;;;;Point (98749.92460504316841252 97002.02954334995592944);-58.476937;-34.656294;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0279425;1;2019;5;5;43590;0,81875;19;SD;14;SD;Malabia y Paraguay 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (103858.73172538829385303 104692.48068864333617967);-58.42124;-34.586963;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0279551;1;2019;5;5;43590;0,902083333;21;SD;8;SD;Acosta, Mariano 3500, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;;;;Point (101845.00802309876598883 96043.58639260775817093);-58.443171;-34.664933;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0279596;1;2019;5;5;43590;0,946527778;22;SD;4;SD;Entre Rios Av. y 15 De Noviembre De 1889 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 4A;;;;Point (106659.92297519228304736 99747.26577737166371662);-58.390669;-34.631527;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0279633;1;2019;5;5;43590;0,988194444;23;SD;9;SD;Lacarra Av. y Peron, Eva Av. 0, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;;;;Point (99406.12580777129915077 97736.70530225727998186);-58.469778;-34.649672;AUTO;SD;AUTO-SD;SD;x;SD;SD;SD;SD
LC-2019-0279660;1;2019;5;5;43590;0,979166667;23;SD;8;SD;Fernandez De La Cruz, F., Gral. Av. y Escalada Av. 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;;;;Point (100452.39800420450046659 95132.20253869675798342);-58.458364;-34.67315;SD;SD;SD-SD;x;SD;SD;SD;x;SD
LC-2019-0279717;1;2019;5;5;43590;0,965277778;23;SD;1;SD;9 De Julio Av. y De Mayo Av. 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B;;;;Point (107534.51478717163263354 102241.38815114505996462);-58.381153;-34.609038;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0280934;2;2019;5;5;43590;0,583333333;14;SD;8;SD;Zuviria y Piedra Buena Av. 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;;;;Point (97396.64835753157967702 95016.12349715319578536);-58.491706;-34.674193;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0290032;1;2019;5;5;43590;0,375;9;SD;12;SD;Cabildo Av. y Vedia 0, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B;;;;Point (98932.52254918015387375 109904.03014466685999651);-58.474928;-34.53999;AUTO;SD;AUTO-SD;SD;x;SD;SD;SD;SD
LC-2019-0280993;1;2019;5;6;43591;0,541666667;13;SD;14;SD;Gorriti y Gurruchaga 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (103031.63838915368251037 104355.43607754644472152);-58.430254;-34.590004;CICLISTA;SD;CICLISTA-SD;SD;SD;SD;SD;x;SD
LC-2019-0292210;1;2019;5;6;43591;0,701388889;16;SD;10;SD;Rivadavia Av. y Albariño 0, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10C;;;;Point (95713.71089277011924423 98906.8392728170438204);-58.510049;-34.639115;CICLISTA;SD;CICLISTA-SD;SD;SD;SD;SD;x;SD
LC-2019-0279688;1;2019;5;6;43591;0,065277778;1;SD;10;SD;Lope De Vega Av. y Camarones 0, Barrio: Velez Sarsfield  , jurisdicción comisaria:  Vecinal 10A;;;;Point (96143.70820271738921292 100026.90894241404021159);-58.505354;-34.62902;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0279826;2;2019;5;6;43591;0,215277778;5;SD;2;SD;Santa Fe Av. y Junin 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;;;;Point (106047.41367135728069115 103737.85248760147078428);-58.397377;-34.595558;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0279836;1;2019;5;6;43591;0,25;6;SD;6;SD;Moreno, Jose Maria Av. y Guayaquil 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;;;;Point (102549.17992807333939709 100983.09374341942020692);-58.435503;-34.620405;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0280042;1;2019;5;6;43591;0,364583333;8;SD;5;SD;San Juan Av. y Liniers Virrey 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;;;;Point (104559.70775291687459685 100457.2837925977219129);-58.413577;-34.625138;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0280087;1;2019;5;6;43591;0,404166667;9;SD;12;SD;Balbin, Ricardo, Dr. Av. y Rivera, Pedro I., Dr. 0, Barrio: Coghlan  , jurisdicción comisaria:  Vecinal 12C;;;;Point (99486.65602464448602404 107553.42420332299661823);-58.468893;-34.56118;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0280170;2;2019;5;6;43591;0,361111111;8;SD;7;SD;Fernandez De La Cruz, F., Gral. Av. y Bonorino, Esteban, Cnel. Av. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7A;;;;Point (102633.09232503882958554 97366.51376443375193048);-58.434577;-34.653006;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0280208;1;2019;5;6;43591;0,427777778;10;SD;3;SD;Alsina, Adolfo y Pichincha 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;;;;Point (105900.22053354349918664 101915.97671328339492902);-58.398969;-34.611982;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0280242;1;2019;5;6;43591;0,253472222;6;SD;1;SD;Madero, Eduardo Av. y Peron, Juan Domingo, Tte. General 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1E;;;;Point (108747.73466267279582098 102669.1968765186611563);-58.36793;-34.605172;SD;SD;SD-SD;x;SD;x;SD;x;SD
LC-2019-0280260;1;2019;5;6;43591;0,440277778;10;SD;13;SD;Conde y Maure 0, Barrio: Colegiales  , jurisdicción comisaria:  Vecinal 13C;;;;Point (101416.62716996604285669 105603.69935823249397799);-58.44786;-34.578755;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0280264;1;2019;5;6;43591;0,443055556;10;SD;3;SD;Calvo, Carlos y Matheu 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B;;;;Point (105820.36003840916964691 100926.16620510554639623);-58.399833;-34.620905;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0280286;1;2019;5;6;43591;0,409722222;9;SD;11;SD;Baigorria y Artigas, Jose Gervasio, Gral. 0, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11A;;;;Point (98068.12345851282589138 103276.54358416348986793);-58.48436;-34.599732;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0280365;1;2019;5;6;43591;0,4625;11;SD;14;SD;Cordoba Av. y Bulnes 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (104222.59842307904909831 103487.36828169715590775);-58.417268;-34.597825;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0280374;1;2019;5;6;43591;0,463194444;11;SD;12;SD;La Pampa 3855, Barrio: Villa Urquiza  , jurisdicción comisaria:  Vecinal 12C;;;;Point (99511.23731584553024732 106225.11813817397342063);-58.468626;-34.573154;AUTO;SD;AUTO-SD;SD;SD;SD;x;SD;SD
LC-2019-0280409;1;2019;5;6;43591;0,4375;10;SD;1;SD;Corrientes Av. 1318, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B;;;;Point (107135.77480227673368063 102799.14255962695460767);-58.385505;-34.604013;PEATON;SD;PEATON-SD;SD;SD;SD;SD;SD;SD
LC-2019-0280614;1;2019;5;6;43591;0,423611111;10;SD;1;SD;Del Libertador Av. 660, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;;;;Point (107410.01916279687429778 104510.96208351265522651);-58.38253;-34.58858;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0280653;1;2019;5;6;43591;0,458333333;11;SD;4;SD;Perdriel y Finochietto Enrique Dr. 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D;;;;Point (106914.82418534965836443 99359.80974005346070044);-58.387886;-34.635018;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0280674;1;2019;5;6;43591;0,458333333;11;SD;1;SD;Achaval Rodriguez, T., Dr. Av. y Villaflor, Azucena 0, Barrio: Puerto Madero  , jurisdicción comisaria:  Vecinal 1E;;;;Point (109600.12763619954057503 101954.16649925761157647);-58.358629;-34.61161;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0280798;1;2019;5;6;43591;0,472222222;11;SD;2;SD;Rodriguez Peña y Alvear, Marcelo T. De 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;;;;Point (106557.69820977761992253 103553.35887809387349989);-58.391813;-34.597218;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0280892;1;2019;5;6;43591;0,475694444;11;SD;1;SD;9 De Julio Av. y Calvo, Carlos 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C;;;;Point (107582.25051218972657807 101052.14101046827272512);-58.380622;-34.619758;SD;SD;SD-SD;x;SD;SD;SD;SD;SD
LC-2019-0280964;1;2019;5;6;43591;0,510416667;12;SD;11;SD;NOGOYA 2924, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11B;;;;Point (97550.64722618489759043 103028.81496544543188065);-58.490002;-34.601964;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0280967;1;2019;5;6;43591;0,440972222;10;SD;13;SD;Mendoza y Cabildo Av. 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13C;;;;Point (100531.3983150488929823 107563.85704437727690674);-58.457509;-34.561086;SD;SD;SD-SD;SD;SD;x;SD;SD;SD
LC-2019-0280996;1;2019;5;6;43591;0,572916667;13;SD;14;SD;Del Libertador Av. y Maure 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C;;;;Point (102650.86756739385600667 107141.62916427715390455);-58.434413;-34.564889;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0281026;1;2019;5;6;43591;0,385416667;9;SD;15;SD;Dorrego Av. 651, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A;;;;Point (101300.06834182934835553 104001.95426197767665144);-58.449128;-34.593194;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0281057;1;2019;5;6;43591;0,625;15;SD;10;SD;Leopardi y Escalada Av. 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 10C;;;;Point (96940.20034175339969806 98391.26895343743672129);-58.496674;-34.643767;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0281118;2;2019;5;6;43591;0,597222222;14;SD;12;SD;De Los Constituyentes Av. 5660, Barrio: Villa Pueyrredon  , jurisdicción comisaria:  Vecinal 12B;;;;Point (96447.2503192015865352 106091.42323653995117638);-58.502018;-34.574353;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0281318;1;2019;5;6;43591;0,572916667;13;SD;4;SD;Fournier 3160, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B;;;;Point (104172.19220118428347632 97413.54677480568352621);-58.417788;-34.652577;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
LC-2019-0281570;1;2019;5;6;43591;0,541666667;13;SD;No Especificada;SD;SD;;;;SD;SD;SD;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0281626;1;2019;5;6;43591;0,696527778;16;SD;14;SD;Santa Fe Av. 3250, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;;;;Point (104824.88331275785458274 104495.01628845227241982);-58.410708;-34.588739;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0281771;1;2019;5;6;43591;0,680555556;16;SD;6;SD;Yerbal y Morelos 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;;;;Point (100895.10254575392173138 100576.70913972177368123);-58.453539;-34.624071;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0281781;2;2019;5;6;43591;0,652777778;15;SD;No Especificada;SD;Garay, Juan De Av. y Pasco 0, Barrio:   , jurisdicción comisaria:;;;;SD;SD;SD;MOTO;SD;MOTO-SD;x;SD;SD;SD;x;SD
LC-2019-0281808;1;2019;5;6;43591;0,666666667;16;SD;9;SD;Rivadavia Av. y Leguizamon, Martiniano 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;;;;Point (94824.06373760322458111 98918.35942993866046891);-58.519752;-34.639007;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0281943;1;2019;5;6;43591;0,766666667;18;SD;9;SD;Rivadavia Av. y Leguizamon, Martiniano 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;;;;Point (94824.06373760322458111 98918.35942993866046891);-58.519752;-34.639007;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0282005;1;2019;5;6;43591;0,711805556;17;SD;1;SD;Del Libertador Av. 700, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;;;;Point (107380.49335769026947673 104530.39878978724300396);-58.382852;-34.588405;SD;SD;SD-SD;x;SD;SD;SD;x;SD
LC-2019-0282012;1;2019;5;6;43591;0,775694444;18;SD;10;SD;Alberdi, Juan Bautista Av. y Dolores 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 10C;;;;Point (98890.62191999818605836 99290.95134072098881006);-58.475399;-34.635661;MOTO;SD;MOTO-SD;x;SD;SD;SD;SD;SD
LC-2019-0282042;2;2019;5;6;43591;0,680555556;16;SD;13;SD;Figueroa Alcorta, Pres. Av. y Echeverria 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A;;;;Point (102437.24134797090664506 108614.64824295544531196);-58.436745;-34.551611;SD;SD;SD-SD;SD;SD;SD;SD;SD;SD
LC-2019-0282053;2;2019;5;6;43591;0,694444444;16;SD;15;SD;Newbery, Jorge Av. y Rodney 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A;;;;Point (100921.67333526439324487 104245.16278116895409767);-58.453253;-34.591002;MOTO;SD;MOTO-SD;x;SD;x;SD;SD;SD
LC-2019-0282089;1;2019;5;6;43591;0,738888889;17;SD;1;SD;Chile y Solis 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B;;;;Point (106689.6131211955944309 101382.07554924924625084);-58.390358;-34.61679;SD;SD;SD-SD;SD;SD;SD;SD;x;SD
